country,number,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,key_head_x_normalized,key_head_y_normalized,key_head_z_normalized,key_left_hand_x_normalized,key_left_hand_y_normalized,key_left_hand_z_normalized,key_right_hand_x_normalized,key_right_hand_y_normalized,key_right_hand_z_normalized,key_left_arm_x_normalized,key_left_arm_y_normalized,key_left_arm_z_normalized,key_right_arm_x_normalized,key_right_arm_y_normalized,key_right_arm_z_normalized,key_left_leg_x_normalized,key_left_leg_y_normalized,key_left_leg_z_normalized,key_right_leg_x_normalized,key_right_leg_y_normalized,key_right_leg_z_normalized,key_body_x_normalized,key_body_y_normalized,key_body_z_normalized,key_left_foot_x_normalized,key_left_foot_y_normalized,key_left_foot_z_normalized,key_right_foot_x_normalized,key_right_foot_y_normalized,key_right_foot_z_normalized,key_head_x_raw,key_head_y_raw,key_head_z_raw,key_left_hand_x_raw,key_left_hand_y_raw,key_left_hand_z_raw,key_right_hand_x_raw,key_right_hand_y_raw,key_right_hand_z_raw,key_left_arm_x_raw,key_left_arm_y_raw,key_left_arm_z_raw,key_right_arm_x_raw,key_right_arm_y_raw,key_right_arm_z_raw,key_left_leg_x_raw,key_left_leg_y_raw,key_left_leg_z_raw,key_right_leg_x_raw,key_right_leg_y_raw,key_right_leg_z_raw,key_body_x_raw,key_body_y_raw,key_body_z_raw,key_left_foot_x_raw,key_left_foot_y_raw,key_left_foot_z_raw,key_right_foot_x_raw,key_right_foot_y_raw,key_right_foot_z_raw
Myanmar,20,14.54545,44.87179,81.08108,90.32258,11.5942,21.875,0.0,41.93548,61.20565,20.17153,65.5196,42.65437,39.05939,51.23443,36.36614,41.78391,70.62132,46.89895,30.0171,68.32928,34.99883,32.82033,64.34536,70.58504,73.57122,52.75363,44.2963,65.12613,64.96584,59.15336,19.65334,61.45703,73.6506,68.31329,58.28674,59.68182,69.88429,61.42325,-0.0678841,-1.7024678,-1.2470079,0.4074784,-0.2565915,-0.4352023,-0.3187436,-0.3955974,-0.5634739,0.652427,-0.6375169,-0.4065092,-0.633582,-0.7245118,-0.3227318,0.3656569,1.0546327,-0.0971114,-0.3327963,0.8412808,-0.0337132,0.0225571,-0.6638365,-0.1579656,0.3527829,2.1539741,0.2219394,-0.5727972,2.0338423,0.2886818
Myanmar,21,41.81818,46.15385,67.56757,7.52688,31.88406,82.8125,0.0,51.6129,49.43496,19.61962,72.19555,38.8783,33.52669,48.59781,27.13156,38.06445,70.56109,45.51703,26.08584,67.26805,30.02367,32.26727,69.97089,70.44232,74.68204,52.91982,33.27714,62.92536,52.21565,53.4968,18.24097,67.70521,72.88107,69.44667,65.08416,50.28071,70.10847,40.42488,-0.5923189,-1.7838166,-0.8178434,0.1774331,-1.2033528,-0.6200082,-0.8035224,-1.012624,-0.5665772,0.5821784,-1.163373,-0.4614692,-0.8578721,-0.7955391,-0.0632344,0.3583996,1.1477758,-0.093041,-0.7693916,0.6709372,-0.3509288,-0.0937371,-0.7532572,-0.0135519,0.2622878,2.3006541,0.5067207,-1.3041264,2.0698896,-0.547306
Myanmar,22,14.54545,43.58974,78.37838,91.39785,11.5942,20.3125,0.0,41.93548,52.94789,17.13906,73.57813,36.89607,23.86575,49.59279,25.61157,28.07266,75.6122,39.24094,18.31398,64.47929,30.67961,23.8597,69.37516,69.02075,76.55795,46.43962,32.21222,65.24206,58.61532,53.58991,16.00598,68.36497,74.88921,72.04608,57.65271,46.24858,73.62819,50.01581,-0.435803,-2.149434,-0.7289641,0.0566714,-2.8565441,-0.5502683,-0.8833157,-2.6701763,-0.3063204,0.2631401,-2.2029581,-0.6058964,-0.8283012,-1.875281,-0.0907145,0.2861125,1.3050728,-0.2517547,-0.8115852,0.8502536,-0.1917097,-0.0918229,-0.8947598,0.001697,0.4984409,2.6370656,0.1953766,-1.6177937,2.6358351,-0.1654715
Myanmar,23,41.81818,44.87179,67.56757,6.45161,31.88406,82.8125,0.0,51.6129,51.24685,19.91018,70.48659,41.66173,33.81307,47.60681,28.71124,39.02505,68.03661,48.92918,25.93242,65.59384,29.6392,32.26237,66.41535,71.4515,75.2322,53.40359,36.22131,64.51479,51.53807,54.63838,18.16358,65.42891,73.87447,69.94765,63.73677,51.79571,70.70485,42.11846,-0.5115917,-1.7409897,-0.9277042,0.3470052,-1.1543477,-0.6894694,-0.7205953,-0.8532688,-0.6966501,0.7556314,-1.1838957,-0.5481749,-0.875205,-0.7961687,-0.2272463,0.4097163,1.1939071,-0.0811927,-0.6527391,0.7939622,-0.3677865,-0.0702671,-0.7581566,-0.0661639,0.3791096,2.3654911,0.4502714,-1.186272,2.1657831,-0.4798811
Myanmar,24,14.54545,43.58974,78.37838,91.39785,11.5942,20.3125,0.0,41.93548,62.19212,20.91301,65.94682,41.33836,37.66695,52.00656,39.10332,38.49868,69.44551,45.53432,31.48584,67.39448,37.29235,32.83276,63.15662,71.10309,72.34788,49.04484,43.88393,61.29298,55.30109,58.93555,20.90065,62.60051,75.65949,65.46855,53.48539,58.01221,67.86516,54.95747,-0.0239327,-1.5931796,-1.2195442,0.3273043,-0.4948674,-0.3810824,-0.1750528,-0.9405886,-0.6240569,0.5830575,-0.4410555,-0.4549214,-0.5301856,-0.7229166,-0.3775664,0.3919999,0.9520542,-0.1879475,-0.349135,0.5445885,-0.2741655,0.0180793,-0.5848654,-0.1315363,0.5890238,1.7858133,0.0207843,-0.7026787,1.7091816,0.0312659
Myanmar,25,41.81818,46.15385,68.91892,6.45161,31.88406,82.8125,0.0,51.6129,46.67048,20.65225,66.49436,39.78696,37.65151,48.3886,30.41401,41.49521,66.15765,43.63406,27.66444,64.12731,33.16663,33.31658,64.25823,71.06306,73.87927,49.61483,48.83686,67.17111,66.93065,48.47836,18.7355,60.4045,73.21117,69.06513,60.26001,64.08849,70.66336,58.79306,-0.7154884,-1.6316127,-1.1843455,0.2327903,-0.4975096,-0.6346723,-0.6312066,-0.4434902,-0.7934625,0.4864599,-0.9522152,-0.6241251,-0.7161811,-0.6607813,-0.3267509,0.3899643,1.0804627,-0.1739871,-0.1528929,0.9995662,0.0151698,-0.1969122,-0.7219471,-0.1822925,0.3011064,2.2512759,0.3046107,-0.2299934,2.1591119,0.1839684
Myanmar,26,14.54545,43.58974,78.37838,91.39785,11.5942,20.3125,0.0,41.93548,63.04519,19.44344,67.51298,42.92867,35.33406,52.77793,39.55663,39.37837,68.20146,44.86587,29.79524,71.07999,38.99991,33.31954,63.12909,71.10809,74.48157,51.43141,45.51196,67.03802,64.87517,58.37706,19.36695,65.64634,74.39866,69.38996,58.23232,60.20504,70.71666,63.97888,0.0140752,-1.8097835,-1.1188629,0.4241891,-0.8940741,-0.3270156,-0.1512558,-0.7946556,-0.6881559,0.5490773,-0.6671942,-0.2640528,-0.4532052,-0.6604014,-0.3788366,0.3922539,1.1309665,-0.1294953,-0.28463,0.9892647,-0.0359692,0.006597,-0.6819679,-0.0611384,0.4407529,2.293316,0.2196596,-0.5320949,2.1676826,0.3904265
Myanmar,27,43.63636,46.15385,70.27027,5.37634,33.33333,84.375,0.0,51.6129,66.36193,18.57879,68.74827,36.79615,34.76195,49.67969,34.31583,36.82629,65.74836,42.74635,29.30347,63.9082,37.88259,29.05954,65.27264,76.97758,73.38382,45.28143,44.3976,64.67255,51.51508,67.81031,18.3805,62.40202,79.89124,69.64842,47.67974,60.64054,70.84363,46.61818,0.1618504,-1.9372272,-1.0394526,0.0505844,-0.9919739,-0.5441774,-0.426377,-1.2180244,-0.8145511,0.4413339,-0.7329743,-0.6354725,-0.5035762,-1.2074915,-0.2799575,0.690718,1.0389192,-0.2801213,-0.3287827,0.8061729,-0.3683587,0.200537,-0.7444233,-0.1361239,1.08667,2.3267648,-0.2224462,-0.4982162,2.1880988,-0.3007383
Myanmar,28,14.54545,43.58974,78.37838,91.39785,11.5942,20.3125,0.0,41.93548,62.81773,19.83395,64.05883,41.54784,36.65943,46.566,38.78397,40.26699,64.90579,45.91975,30.3619,64.41917,38.97794,33.29485,61.01444,71.22997,73.28157,56.86829,44.12104,66.15146,66.11517,59.91255,19.53394,60.77794,75.08871,67.91666,65.89602,59.24467,70.8116,63.27829,0.003941,-1.7522251,-1.3409134,0.3400667,-0.667275,-0.7624219,-0.1918172,-0.647242,-0.8579643,0.6026505,-0.5913961,-0.60901,-0.4541959,-0.6635721,-0.476382,0.3984513,1.0303451,0.0036652,-0.3397406,0.9206433,-0.0051189,0.0381656,-0.6713954,-0.1736613,0.5219011,2.1026438,0.5407341,-0.6068034,2.182948,0.3625344
Myanmar,29,47.27273,42.30769,72.97297,3.22581,39.13043,87.5,0.0,53.22581,46.8178,21.93428,64.46761,42.75435,40.20878,54.75666,35.32569,41.41828,63.76261,43.51771,29.28911,71.09596,37.61495,36.50309,60.03561,72.29338,70.17503,26.5478,42.57174,63.65486,48.91586,51.08134,20.06806,61.12726,72.94681,69.34242,42.55468,54.70982,70.8316,37.67148,-0.708925,-1.442651,-1.3146354,0.4135692,-0.0599068,-0.1883228,-0.3733635,-0.4562522,-0.9168659,0.480545,-0.7348951,-0.2632256,-0.5156421,-0.2515534,-0.5215339,0.4525259,0.7698587,-0.738947,-0.4011258,0.7274016,-0.4330253,-0.1433971,-0.6375789,-0.1655876,0.2700183,2.2871627,-0.4371633,-0.9595778,2.1861644,-0.6569243
Myanmar,30,20.0,38.46154,63.51351,54.83871,20.28986,40.625,0.0,43.54839,55.12177,22.29656,56.77166,40.07131,35.4391,43.93387,28.60801,37.05221,63.3053,43.26608,30.41355,55.93419,37.17065,30.5214,55.77586,69.28246,69.5056,31.47849,28.656,60.46385,46.29026,59.38486,20.65885,51.6536,74.26719,66.2999,53.59659,53.166,69.1721,52.46104,-0.3389471,-1.3892539,-1.8093702,0.2501132,-0.8760992,-0.9469126,-0.7260146,-1.1805455,-0.9404287,0.4677539,-0.5844867,-1.0484389,-0.5356721,-1.0197525,-0.7180302,0.2994203,0.713727,-0.618184,-0.9524881,0.4804119,-0.4983483,0.0273166,-0.6001746,-0.3845513,0.4252927,1.8934045,0.0254431,-1.0796743,1.9193279,-0.0681221
Myanmar,31,45.45455,39.74359,83.78378,13.97849,28.98551,85.9375,0.0,51.6129,67.65664,18.11036,65.4667,48.75376,26.49923,42.24458,34.36552,37.54971,48.08884,59.34265,20.61218,54.77699,37.49591,28.8001,48.23911,69.55423,76.13239,49.92158,42.39972,67.04911,62.03742,63.5011,16.96749,57.00492,76.66073,72.8494,54.40847,55.50346,71.53745,59.16472,0.2195353,-2.0062702,-1.2504088,0.7790652,-2.4058991,-1.0653183,-0.4237682,-1.0980141,-1.7244511,1.2849886,-1.8955447,-1.1083693,-0.5210086,-1.2408109,-1.0656892,0.3132398,1.2693894,-0.1664742,-0.4079418,0.990123,-0.1065703,0.1119433,-0.8338842,-0.2608668,0.7067683,2.7410306,0.0594572,-0.8978396,2.2996592,0.198765
Myanmar,32,41.81818,41.02564,60.81081,3.22581,44.92754,85.9375,0.0,51.6129,61.43656,19.99955,63.87736,48.13649,24.19145,44.19669,31.79247,38.23553,52.59301,50.14392,18.33195,56.90124,29.23669,29.63295,52.58897,70.40223,76.14333,59.59293,47.86643,67.83252,63.08034,60.0553,17.68365,58.24205,75.07928,71.43335,63.55507,60.98995,72.60173,56.23103,-0.0575962,-1.7278168,-1.3525796,0.7414596,-2.8008094,-0.9284909,-0.5588432,-0.9842432,-1.4923753,0.8173812,-2.2005545,-0.9983561,-0.8933511,-1.1338518,-0.8650365,0.3563611,1.2703064,0.0703973,-0.1913425,1.0507604,-0.0806231,0.0411004,-0.7885422,-0.2322731,0.5207926,2.5577683,0.4426589,-0.4710351,2.4707878,0.0819688
Myanmar,33,49.09091,43.58974,70.27027,3.22581,39.13043,89.0625,0.0,54.83871,71.44606,21.84525,63.87426,43.92563,41.13924,51.90461,38.99576,43.07383,64.64276,51.17802,30.5615,66.67944,40.65024,32.96201,55.92682,72.23301,71.93471,34.67438,42.187,64.89092,57.34788,62.76624,19.28607,56.31183,76.64939,69.78375,43.65871,56.30424,70.67766,57.99003,0.3883701,-1.4557738,-1.3527786,0.4849261,0.0993152,-0.3882281,-0.1806993,-0.1816112,-0.8715167,0.8699489,-0.564697,-0.4919529,-0.3788052,-0.7063169,-0.7110664,0.449456,0.9174095,-0.5399099,-0.41637,0.8230753,-0.2232427,0.0968352,-0.687089,-0.276886,0.7054351,2.3442797,-0.3909093,-0.835545,2.1614116,0.1519984
Myanmar,34,16.36364,39.74359,81.08108,88.17204,10.14493,23.4375,0.0,41.93548,59.85604,20.87067,65.26624,40.96358,37.15593,46.98932,36.03939,39.79255,63.02523,49.8214,29.95198,63.62964,37.51097,32.70148,60.36371,70.39352,73.01369,50.46192,44.14378,64.31521,60.98028,60.09575,19.79867,61.63752,74.20025,68.58551,58.28809,59.42752,70.16198,56.46136,-0.1280153,-1.5994203,-1.2632949,0.3044724,-0.5823137,-0.7327504,-0.3358967,-0.7259463,-0.9548593,0.8009863,-0.6462288,-0.6498989,-0.5203298,-0.7397762,-0.5063995,0.3559181,1.007883,-0.1532402,-0.3388394,0.7785142,-0.1328711,0.0419319,-0.6546353,-0.1537939,0.4174199,2.1892043,0.2219959,-0.5925793,2.078493,0.0911389
Myanmar,35,45.45455,39.74359,81.08108,12.90323,28.98551,84.375,0.0,51.6129,75.10893,18.65807,63.23917,49.91886,27.58326,40.92177,34.83828,38.2996,47.52426,60.92883,21.4524,53.56301,39.48984,29.06058,44.62866,70.59914,77.28009,56.87612,43.52507,68.02553,58.53951,66.08216,17.03039,54.23733,77.1185,72.79884,64.30327,56.2629,72.7399,55.50585,0.5515667,-1.9255414,-1.3936053,0.8500455,-2.2203998,-1.1580365,-0.3989503,-0.9736152,-1.7535408,1.3656204,-1.7831546,-1.1712401,-0.4311185,-1.2073578,-1.2322339,0.3663736,1.3656246,0.0038569,-0.3633535,1.0656996,-0.1935958,0.1650077,-0.8299021,-0.3248337,0.7606012,2.734487,0.4740053,-0.8387609,2.4930049,0.053098
Myanmar,36,40.0,42.30769,59.45946,2.15054,43.47826,84.375,0.0,51.6129,62.19405,20.69846,68.75427,46.89857,37.22089,45.91594,29.55705,29.89524,71.53849,54.34378,27.37407,63.2787,34.86881,24.84278,63.21395,70.44399,73.97089,53.02483,42.21518,66.91739,62.50157,61.37502,18.89391,63.65886,73.35346,69.77328,56.11407,59.2983,72.01656,52.30615,-0.0238466,-1.6248019,-1.0390665,0.6660432,-0.5711965,-0.8079854,-0.6761935,-2.367826,-0.5162172,1.0308765,-0.9910561,-0.668074,-0.6394435,-1.7490295,-0.3749222,0.3584845,1.0881454,-0.0904692,-0.4152535,0.9799273,-0.0950226,0.0682327,-0.7119179,-0.1070749,0.3178397,2.3429246,0.1309145,-0.6026314,2.3766965,-0.0742885
Myanmar,37,65.45455,51.28205,18.91892,0.0,78.26087,100.0,0.0,54.83871,25.33092,10.26686,42.02327,25.70122,0.0,26.03179,30.77828,0.0,37.23957,30.36353,0.0,36.41596,46.6826,0.0,23.18537,84.444,88.20537,36.64461,59.48908,73.13019,0.0,42.55916,4.76631,33.42383,71.763,99.47866,56.5863,67.00879,95.15087,10.66296,-1.6662578,-3.1623494,-2.7574731,-0.6253403,-6.9404784,-2.2017036,-0.6120839,-7.3271892,-2.2834553,-0.1881333,-4.6526861,-2.0592689,-0.1068543,-4.9394634,-2.2213815,1.070386,2.2817194,-0.491655,0.2691638,1.4608091,-1.6500169,-0.3186062,-1.6063732,-0.8058943,0.1308048,6.187346,0.1506988,-0.0028183,6.0965285,-1.7321884
Myanmar,38,34.54545,33.33333,27.02703,95.69892,63.76812,15.625,0.0,46.77419,61.8515,19.86643,64.47189,52.34527,24.27912,43.6206,23.6426,26.54135,63.13279,51.8928,18.84624,59.88433,29.34987,21.57616,55.10954,71.80974,76.2265,54.80553,43.24394,67.02574,55.74546,59.36855,16.57414,58.22297,74.89544,71.83943,60.01866,59.40261,72.64382,53.618,-0.039109,-1.7474372,-1.3143597,0.997867,-2.7858074,-0.9688701,-0.9866787,-2.9242069,-0.9493171,0.9062839,-2.131762,-0.8438651,-0.8882484,-2.1685448,-0.7487665,0.4279328,1.27728,-0.0468562,-0.3744926,0.9883136,-0.2631098,0.0269813,-0.8587882,-0.232714,0.4991734,2.6103217,0.294499,-0.5945168,2.4775558,-0.022061
Myanmar,39,67.27273,53.84615,16.21622,1.07527,81.15942,100.0,0.0,56.45161,80.50683,13.77128,71.87512,45.83238,37.90198,67.99068,57.8148,38.44181,57.02707,40.35895,24.43388,87.93576,61.32189,28.21352,44.70451,76.20799,79.13777,59.68751,55.11489,73.18927,56.45569,65.84771,12.02665,65.31326,84.97862,75.5238,54.07987,61.72163,76.98828,54.97818,0.7920663,-2.645821,-0.8384421,0.6010889,-0.454649,0.7392747,0.8072245,-0.9500227,-1.263912,0.3199729,-1.3843445,0.6088913,0.5531142,-1.3161417,-1.228735,0.6515842,1.5213931,0.0727137,0.095852,1.4653822,-0.2454398,0.1601875,-1.1467017,-0.0688369,1.6849358,3.0871477,0.0456906,-0.414116,3.1761129,0.0320902
Myanmar,40,36.36364,32.05128,24.32432,96.77419,66.66667,14.0625,0.0,46.77419,89.99095,42.97777,75.42004,40.12191,42.76011,56.81479,56.42162,44.26276,76.58701,34.12314,41.20664,71.1909,64.48373,41.44904,76.65112,61.38402,58.44611,31.89281,68.94294,46.73904,63.28639,72.41923,41.77347,71.12128,74.92977,38.36454,42.97019,74.36285,46.60428,56.43149,1.2146245,1.6590157,-0.6105565,0.2531961,0.37668,-0.0440649,0.7340886,0.0156225,-0.2560937,0.0029825,0.8592258,-0.2583087,0.6956565,0.3836298,0.244915,-0.1022158,-0.2136217,-0.6080365,0.6437397,-0.5819125,-0.0754969,0.2952928,0.7366473,0.0654034,0.5032111,-1.7219442,-0.4197552,0.5692678,-1.7094153,0.0899497
Myanmar,41,29.09091,56.41026,6.75676,96.77419,76.81159,7.8125,0.0,43.54839,63.07209,20.0104,63.03261,58.70724,34.95757,47.61861,15.63904,38.71393,62.95142,50.83122,28.33283,65.66408,31.6081,31.79566,58.58541,72.76159,75.65499,54.28408,45.61153,66.63286,62.98818,59.9316,19.17976,60.47356,73.80837,70.13877,57.91364,59.36311,71.33182,58.80567,0.0152739,-1.726218,-1.4068846,1.3854505,-0.9584999,-0.6886422,-1.4068333,-0.9048803,-0.9586624,0.8523197,-0.8628102,-0.5445375,-0.7864431,-0.8561057,-0.5884295,0.4763343,1.2293584,-0.0596276,-0.2806852,0.9579041,-0.0829162,0.0385571,-0.6938198,-0.1806964,0.3713366,2.3902246,0.2063083,-0.5975902,2.2665951,0.1844706
Myanmar,42,52.72727,53.84615,5.40541,52.68817,78.26087,73.4375,0.0,51.6129,47.42456,20.23767,71.41235,53.3977,33.41557,50.41396,19.54919,35.90075,72.93781,51.79408,23.65368,68.42612,26.40665,31.54245,70.821,66.71007,76.67525,50.08821,39.77414,66.66662,67.99516,53.82713,18.31718,66.83588,71.15124,71.08156,58.00956,53.97366,71.09279,60.80116,-0.681891,-1.6927198,-0.8681912,1.0619828,-1.2223686,-0.4927108,-1.2015663,-1.3715636,-0.4441174,0.9012656,-1.4887055,-0.401494,-1.0209349,-0.8886242,-0.0240202,0.1686144,1.3149088,-0.1623932,-0.511971,0.9605173,0.0416541,-0.0869458,-0.7484318,-0.0336446,0.0588626,2.5122391,0.2103271,-1.0168453,2.228161,0.2639149
Myanmar,43,29.09091,55.12821,6.75676,96.77419,78.26087,7.8125,0.0,43.54839,63.11029,20.03619,64.84735,58.99158,35.29346,47.59409,15.32193,38.4759,61.95185,51.46853,28.26306,66.17899,31.00594,32.01765,58.58332,69.28938,75.23974,52.08663,47.10043,66.72874,62.88414,59.56584,19.33951,61.54799,73.41793,69.39834,55.5851,60.90677,71.16386,57.90638,0.0169758,-1.7224163,-1.2902236,1.4027728,-0.901021,-0.6903612,-1.4234805,-0.9443675,-1.010165,0.8847166,-0.8721428,-0.5178704,-0.8135894,-0.8275961,-0.5885261,0.2997724,1.1945399,-0.1134476,-0.2216927,0.9653253,-0.0855044,0.0310375,-0.6837055,-0.1558633,0.3254214,2.2944006,0.1087529,-0.4775058,2.2395887,0.1486678
Myanmar,44,47.27273,51.28205,10.81081,46.23656,69.56522,68.75,0.0,50.0,56.2061,19.65764,71.01537,44.64029,32.63544,53.20222,31.66945,39.78631,73.11226,50.5263,24.73021,69.39829,37.42995,31.41964,68.64194,74.35714,71.68315,37.24384,54.21866,65.03359,52.01487,54.15266,17.53594,66.38532,75.69064,70.42249,43.69056,71.12055,71.14142,50.67576,-0.2906358,-1.778212,-0.8937112,0.5284643,-1.3558651,-0.2972766,-0.5653009,-0.7269826,-0.4351292,0.836819,-1.3447064,-0.3511464,-0.5239825,-0.9043966,-0.1245369,0.5574682,0.8963162,-0.4769786,0.060342,0.8341179,-0.3559241,-0.0802531,-0.7978941,-0.0440583,0.5926876,2.4269441,-0.3895749,0.3170435,2.2359801,-0.1391975
Myanmar,45,29.09091,55.12821,6.75676,96.77419,78.26087,7.8125,0.0,43.54839,62.53301,19.67591,64.6731,57.57326,35.00736,47.69875,12.04862,38.09302,65.90014,50.29239,28.04106,66.12031,28.12655,31.87778,60.11782,70.3728,75.30724,52.87923,45.7409,66.93636,61.79843,58.24615,19.13399,60.87481,73.68106,70.32328,55.99561,59.91528,71.60711,57.96256,-0.0087444,-1.7755193,-1.3014252,1.3163658,-0.9499783,-0.683025,-1.5953157,-1.0078844,-0.8067309,0.8249288,-0.9018376,-0.5209094,-0.9433982,-0.845559,-0.517742,0.3548645,1.2001994,-0.0940352,-0.2755594,0.9813959,-0.1125162,0.0039056,-0.6967176,-0.1714223,0.3563643,2.4141046,0.1259513,-0.5546359,2.3108598,0.1509046
Myanmar,46,47.27273,43.58974,78.37838,16.12903,30.43478,84.375,0.0,51.6129,45.69051,5.31478,55.41887,27.57795,15.79278,31.17267,20.25573,18.0164,47.74765,33.83207,9.0589,36.31745,26.78105,11.04965,42.06485,67.08748,92.67003,65.55349,32.99698,81.59972,50.02913,53.982,5.74562,44.19327,73.74652,89.40874,82.12692,39.75135,88.36464,44.04597,-0.7591504,-3.892252,-1.8963345,-0.511006,-4.2379991,-1.8413691,-1.1644758,-4.338424,-1.7420308,-0.0118136,-3.4409437,-2.0643706,-1.0040559,-3.5204115,-1.3504987,0.1878055,2.656086,0.2163837,-0.780492,2.1163656,-0.4053279,-0.0837618,-1.5443706,-0.5569812,0.364063,4.8841134,1.2207361,-2.1232253,5.0053503,-0.403143
Myanmar,47,40.0,41.02564,56.75676,2.15054,43.47826,84.375,0.0,50.0,63.01234,19.95966,68.83609,46.67484,35.612,50.77177,28.4446,30.85306,72.92219,55.18822,25.43284,67.59171,35.62962,24.83896,65.32122,72.24625,75.04727,55.77789,42.86533,65.57218,59.93554,61.98271,17.75994,65.57999,74.00642,70.55776,58.59031,60.28308,70.9575,53.7109,0.0126115,-1.7336969,-1.0338066,0.6524134,-0.8465116,-0.467631,-0.7345927,-2.2089308,-0.4449226,1.073803,-1.2507212,-0.4447073,-0.6051446,-1.7495197,-0.2777166,0.4501296,1.1784009,-0.0230411,-0.3894934,0.8758058,-0.1588635,0.0807264,-0.7837124,-0.0626719,0.3946263,2.4444501,0.2346577,-0.5260233,2.2064075,-0.0183628
Myanmar,48,47.27273,43.58974,82.43243,13.97849,28.98551,85.9375,0.0,53.22581,71.67314,18.06653,66.6488,50.32313,26.17444,48.67271,33.08417,37.74446,54.21026,57.79721,18.93226,63.32435,34.56911,30.29342,51.25327,77.00194,76.86448,51.95242,38.47736,67.92341,54.01434,60.89037,16.77127,60.02906,81.16304,72.08938,57.34367,57.7799,72.78551,52.53738,0.3984875,-2.0127303,-1.1744173,0.8746742,-2.4614776,-0.6147585,-0.4910342,-1.0657076,-1.4090472,1.2064278,-2.1202557,-0.6657094,-0.6529547,-1.0490304,-0.9266506,0.6919564,1.3307756,-0.1167348,-0.5633511,1.0577951,-0.3061789,0.0582688,-0.8463077,-0.19097,1.2362309,2.6426694,0.1824292,-0.7207504,2.500338,-0.0650827
Myanmar,49,41.81818,42.30769,58.10811,2.15054,46.37681,85.9375,0.0,50.0,62.45938,20.00544,60.71322,46.83675,24.34442,39.14014,30.97546,37.55695,47.79915,51.26802,18.53066,51.78552,30.56759,29.24219,48.14653,70.45365,77.14808,56.37804,44.19403,67.34332,65.72724,61.57353,17.55271,54.39028,74.58666,72.63343,59.45472,59.27552,72.09754,62.29562,-0.0120253,-1.7269486,-1.5559867,0.6622771,-2.7746327,-1.2829145,-0.601733,-1.0968137,-1.7393772,0.8745236,-2.1739748,-1.2632947,-0.8333511,-1.1840351,-1.06996,0.3589755,1.3545557,-0.0083421,-0.3368485,1.0128953,-0.0147702,0.0723139,-0.7968327,-0.3212986,0.4628619,2.7130806,0.2708728,-0.6044035,2.389718,0.3234123
Myanmar,50,49.09091,43.58974,78.37838,11.82796,31.88406,87.5,0.0,53.22581,46.09638,22.15497,52.90895,42.04911,37.89178,46.04214,33.96676,41.66479,57.35898,44.82068,27.59391,58.65085,37.70333,34.09309,51.7013,73.14894,77.94852,56.67171,53.50494,69.14095,62.42454,50.87815,19.50919,47.06742,75.2132,71.61517,65.99954,68.67247,73.46702,58.84789,-0.7410671,-1.4101229,-2.0576854,0.3706051,-0.4563937,-0.7991398,-0.4447015,-0.4153579,-1.2468107,0.5467801,-0.9616497,-0.9077458,-0.5116579,-0.5610577,-0.9059837,0.4960314,1.4216731,-0.0011495,0.0320634,1.1520348,-0.0969391,-0.1475745,-0.672963,-0.4905513,0.5365416,2.5812991,0.5450713,0.1266026,2.6099198,0.1861515
Myanmar,51,16.36364,48.71795,81.08108,90.32258,13.04348,21.875,0.0,41.93548,58.74638,20.20791,69.71461,50.35997,38.97669,58.23725,26.52029,39.54623,69.35885,49.15488,29.18546,72.5256,33.94712,31.7526,67.59913,73.11984,72.29039,46.29819,36.90851,62.62109,54.13121,60.73294,18.81466,64.98279,75.4084,67.49216,59.01566,55.09718,69.24133,57.15157,-0.1774552,-1.6971055,-0.9773311,0.8769185,-0.2707427,0.0556385,-0.8356112,-0.7668098,-0.6285219,0.7671046,-0.7487595,-0.1891856,-0.6809953,-0.8616357,-0.1726402,0.4945517,0.9472336,-0.2552186,-0.6255116,0.6473861,-0.3032711,0.055032,-0.7169355,-0.076475,0.5594965,2.0477051,0.2524778,-0.9294449,1.9304599,0.1186176
Myanmar,52,45.45455,46.15385,77.02703,10.75269,28.98551,84.375,0.0,51.6129,52.98523,23.49165,60.41613,43.15871,29.44705,40.72053,28.52658,38.5264,69.21967,52.03188,22.65948,53.47826,37.64112,31.60406,60.99767,81.39191,72.84944,33.08328,32.13153,66.31685,46.88672,58.31664,18.82274,54.59684,83.95332,70.38912,44.5392,56.57546,73.02735,52.70509,-0.4341393,-1.2131054,-1.5750851,0.4382039,-1.901465,-1.1721415,-0.7302891,-0.9359897,-0.6356933,0.9133537,-1.621693,-1.1756292,-0.5144623,-0.8807112,-0.4771556,0.915187,0.9941106,-0.5788793,-0.8147824,0.9334446,-0.4835089,0.0053549,-0.7164234,-0.3165245,1.5643623,2.422625,-0.3540207,-0.8144461,2.5392253,-0.0584059
